episode,terminated,reward,max_reward,episode_length
456,0,0,1,77
456,0,0,1,77
456,0,0,1,77
456,0,0,1,77
456,0,0,1,77
456,0,0,1,77
456,0,0,1,77
456,0,0,1,77
456,0,0,1,77
456,0,0,1,77
456,1,1,1,77
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,0,0,1,60
457,1,1,1,60
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,0,0,1,57
458,1,1,1,57
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,0,0,1,40
459,1,1,1,40
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,0,0,1,30
460,1,1,1,30
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,0,0,1,76
461,1,1,1,76
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,0,0,1,35
462,1,1,1,35
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,0,0,1,69
463,1,1,1,69
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,0,0,1,91
464,1,1,1,91
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,0,0,1,75
465,1,1,1,75
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,0,0,1,35
466,1,1,1,35
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,0,0,1,50
467,1,1,1,50
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,0,0,1,68
468,1,1,1,68
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,0,0,1,91
469,1,1,1,91
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,0,0,1,62
470,1,1,1,62
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,0,0,1,101
471,1,1,1,101
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,0,0,1,78
472,1,1,1,78
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,0,0,1,115
473,1,1,1,115
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,0,0,1,95
474,1,1,1,95
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,0,0,1,102
475,1,1,1,102
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
476,0,0,1,85
